 ;Produto;Código;Unidade;NCM;"&nbsp;";Categoria;Família;Fabricante;Part Number;CEST;Código de Barras;Classe Tributacao
2054664;SPRAY DSCOLOR USO GERAL 400ML / CINZA FUNDO PRIMER 50537;002472;UN;32082011;;GERAL;;;;2400100;7898693155212;NÃO TRIBUTADO (CSOSN 400)
2054671;SPRAY DSCOLOR USO GERAL 400ML / MARROM 50539;002479;UN;32082011;;GERAL;;DSCOLOR;;2400100;7898693155236;NÃO TRIBUTADO (CSOSN 400)
2054676;SPRAY DSCOLOR USO GERAL 400ML / PRETO BRILHO 50540;002484;UN;32082011;;GERAL;;DSCOLOR;;2400100;7898693155243;NÃO TRIBUTADO (CSOSN 400)
2054675;SPRAY DSCOLOR USO GERAL 400ML / PRETO FOSCO 50541;002483;UN;32082011;;GERAL;;DSCOLOR;;2400100;7898693155250;NÃO TRIBUTADO (CSOSN 400)
2054665;SPRAY DSCOLOR USO GERAL 400ML / VERDE CLARO 50544;002473;UN;32082011;;GERAL;;;;2400100;7898693155281;NÃO TRIBUTADO (CSOSN 400)
2114422;SPRAY DSCOLOR USO GERAL 400ML / VERDE ESCURO 50545;002770;UN;32082011;;GERAL;Utilidades;DSCOLOR;;2400100;7898693155298;
2054670;SPRAY DSCOLOR USO GERAL 400ML / VERMELHO FOSCO 50547;002478;UN;32082011;;GERAL;;DSCOLOR;;2400100;7898693155311;NÃO TRIBUTADO (CSOSN 400)
2054672;SPRAY DSCOLOR USO GERAL 400ML / VERMELHO 50546;002480;UN;32082011;;GERAL;;DSCOLOR;;2400100;7898693155304;NÃO TRIBUTADO (CSOSN 400)
2114412;SPRAY DSCOLOR USO GERAL 400ML / VERNIZ BRILHO 50548;002767;UN;32082011;;GERAL;Utilidades;DSCOLOR;;2400100;7898693155328;
2140898;SUPER RENDIMENTO STD AZUL ACONCHEGO;002818;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;2400100;7898576315498;NÃO TRIBUTADO (CSOSN 400)
2130501;SUPER RENDIMENTO STD VERDE LIMAO 18LT;002784;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;2400100;7898428712963;NÃO TRIBUTADO (CSOSN 400)
2052010;SUPORTE P/LIXA 100/3 ATLAS;000306;UN;39269090;;GERAL;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052011;SUPORTE P/LIXA 100/4 ATLAS;000307;UN;39269090;;GERAL;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2058672;SUPORTE ROLO 23CM TIGRE 1301;002496;UN;73269090;;GERAL;;;;;9900000000066;
2053501;SUV ACR FO GESSO DRYWALL -18L;001797;LA;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260431955;NÃO TRIBUTADO (CSOSN 400)
2052928;SUV ACR FOSCO PISO PRETO -18L;001224;LA;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260058312;NÃO TRIBUTADO (CSOSN 400)
2052120;SUV ACR TETO BRANCO 3,6 LT;000416;GL;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260179772;NÃO TRIBUTADO (CSOSN 400)
2052121;SUV ACR TETO BRANCO 900 ML;000417;QT;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260179116;NÃO TRIBUTADO (CSOSN 400)
2058670;SUV ACRILICO TOQUE SEDA / BRANCO NEVE 18LT;002494;LA;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;2400100;7891260559031;
2052058;SUV AGUARAS 900 ML;000354;UN;27101230;;DILUENTE;;;;;7891260051528;NÃO TRIBUTADO (CSOSN 400)
2052057;SUV AGUARRAS 5 LT;000353;UN;27101230;;DILUENTE;;;;;7891260179765;NÃO TRIBUTADO (CSOSN 400)
2052033;SUV CIMENTO QUEIMADO 5KG - AVENIDA EXPRESSA;000329;UN;32141020;;EFEITO;;;;;7891260475591;NÃO TRIBUTADO (CSOSN 400)
2052037;SUV CIMENTO QUEIMADO 5KG - DIA DE CHUVA;000333;UN;32091010;;EFEITO;;;;;7891260475584;NÃO TRIBUTADO (CSOSN 400)
2052036;SUV CIMENTO QUEIMADO 5KG - PEDRA ROSADA;000332;UN;32141020;;EFEITO;;;;;7891260475461;NÃO TRIBUTADO (CSOSN 400)
2052035;SUV CIMENTO QUEIMADO 5KG - SELVA DE PEDRA;000331;UN;32141020;;EFEITO;;;;;7891260475478;NÃO TRIBUTADO (CSOSN 400)
2052032;SUV CIMENTO QUEIMADO 5KG - TUNEL DE CONCRETO;000328;UN;32141020;;EFEITO;;;;;7891260475485;NÃO TRIBUTADO (CSOSN 400)
2052034;SUV CIMENTO QUEIMADO 5KG - VISTA NOTURNA;000330;UN;32141020;;EFEITO;;;;;7891260475492;NÃO TRIBUTADO (CSOSN 400)
2052059;SUV CORANTE SUVINIL AMARELO;000355;UN;32041700;;CORANTE;;;;;7891260060490;NÃO TRIBUTADO (CSOSN 400)
2052061;SUV CORANTE SUVINIL AZUL;000357;UN;32041700;;CORANTE;;;;;7891260060568;NÃO TRIBUTADO (CSOSN 400)
2052067;SUV CORANTE SUVINIL CASTANHO;000363;UN;32041700;;CORANTE;;;;;7891260060544;NÃO TRIBUTADO (CSOSN 400)
2052062;SUV CORANTE SUVINIL LARANJA;000358;UN;32041700;;CORANTE;;;;;7891260060520;NÃO TRIBUTADO (CSOSN 400)
2052063;SUV CORANTE SUVINIL OCRE;000359;UN;32041700;;CORANTE;;;;;7891260060506;NÃO TRIBUTADO (CSOSN 400)
2052064;SUV CORANTE SUVINIL PRETO;000360;UN;32041700;;CORANTE;;;;;7891260060537;NÃO TRIBUTADO (CSOSN 400)
2052065;SUV CORANTE SUVINIL VERDE;000361;UN;32041700;;CORANTE;;;;;7891260060551;NÃO TRIBUTADO (CSOSN 400)
2052066;SUV CORANTE SUVINIL VERMELHO;000362;UN;32041700;;CORANTE;;;;;7891260060513;NÃO TRIBUTADO (CSOSN 400)
2052952;SUV ESM AC SEC RAP BRANCO 900 ML;001248;QT;32091010;;ESMALTE;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052111;SUV ESM ALUMINIO BRTE 900 ML SOLVETE;000407;QT;32089010;;ESMALTE;;;;;7891260024294;NÃO TRIBUTADO (CSOSN 400)
2052075;SUV ESM AMARELO OURO BRTE 3,6 LT SOLVENTE;000371;GL;32081010;;ESMALTE;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052074;SUV ESM AZUL DEL REY BRTE 3,6 LT SOLVENTE;000370;GL;32081010;;ESMALTE;;;;;7891260023181;NÃO TRIBUTADO (CSOSN 400)
2052100;SUV ESM AZUL DEL REY BRTE 900 ML SOLVENTE;000396;QT;32081010;;ESMALTE;;;;;7891260023198;NÃO TRIBUTADO (CSOSN 400)
2052099;SUV ESM BR AZUL FRANCA 900 ML SOLVENTE;000395;QT;32081010;;ESMALTE;;;;;7891260024812;NÃO TRIBUTADO (CSOSN 400)
2052976;SUV ESM BR SEMPRE BRANCO - 3,6 LT;001272;GL;32081010;;ESMALTE;;;;;7891260451076;NÃO TRIBUTADO (CSOSN 400)
2052972;SUV ESM BR SEMPRE BRANCO 900 ML;001268;QT;32081010;;ESMALTE;;;;;7891260451045;NÃO TRIBUTADO (CSOSN 400)
2052127;SUV ESM BRANCO ACT AGUA 900 ML;000423;QT;32091010;;ESMALTE;;;;;7891260250440;NÃO TRIBUTADO (CSOSN 400)
2052085;SUV ESM BRANCO ACT 3,6 LT AGUA;000381;GL;32091010;;ESMALTE;;;;;7891260250402;NÃO TRIBUTADO (CSOSN 400)
2052109;SUV ESM BRANCO ACT 3,6 LT SOLVENTE;000405;GL;32081010;;ESMALTE;;;;;7891260025086;NÃO TRIBUTADO (CSOSN 400)
2052110;SUV ESM BRANCO ACT 900 ML SOLVENTE;000406;QT;32081010;;ESMALTE;;;;;7891260025093;NÃO TRIBUTADO (CSOSN 400)
2052125;SUV ESM BRANCO BR AGUA 900 ML;000421;QT;32091010;;ESMALTE;;;;;7891260250419;NÃO TRIBUTADO (CSOSN 400)
2052081;SUV ESM BRANCO BRTE  3,6 LT SOLVENTE;000377;GL;32081010;;ESMALTE;;;;;7891260022665;NÃO TRIBUTADO (CSOSN 400)
2052082;SUV ESM BRANCO BRTE 900 ML SOLVENTE;000378;QT;32081010;;ESMALTE;;;;;7891260022672;NÃO TRIBUTADO (CSOSN 400)
2052949;SUV ESM BRANCO FOSCO 3,6 LT AGUA;001245;GL;32091010;;ESMALTE;;;;;7891260532294;NÃO TRIBUTADO (CSOSN 400)
2052112;SUV ESM BRANCO FOSCO 3,6 LT SOLVENTE;000408;GL;32081010;;ESMALTE;;;;;7891260026861;NÃO TRIBUTADO (CSOSN 400)
2053113;SUV ESM BRANCO FOSCO 900 ML AGUA;001409;QT;32081010;;ESMALTE;;;;;7891260532287;NÃO TRIBUTADO (CSOSN 400)
2052113;SUV ESM BRANCO FOSCO 900 ML SOLVENTE;000409;QT;32081010;;ESMALTE;;;;;7891260026878;NÃO TRIBUTADO (CSOSN 400)
2051760;SUV ESM BRNTE GELO 900 ML AGUA;000056;QT;32091010;;ESMALTE;;;;;7891260250464;TRIBUTADO (CSOSN 102)
2051757;SUV ESM BRTE AMARELO OURO 3,6 LT AGUA;000053;GL;32091010;;ESMALTE;;;;;7891260279489;TRIBUTADO (CSOSN 102)
2051762;SUV ESM BRTE AMARELO OURO 900 ML AGUA;000058;QT;32091010;;ESMALTE;;;;;7891260259337;TRIBUTADO (CSOSN 102)
2052101;SUV ESM BRTE AMARELO OURO 900 ML SOLVENTE;000397;QT;32081010;;ESMALTE;;;;;7891260022917;NÃO TRIBUTADO (CSOSN 400)
2052397;SUV ESM BRTE AZUL DEL REY AGUA 3,6 LT;000693;GL;32091010;;ESMALTE;;;;;7891260250457;TRIBUTADO (CSOSN 102)
2052084;SUV ESM BRTE BRANCO 3,6 LT AGUA;000380;GL;32091010;;ESMALTE;;;;;7891260250327;NÃO TRIBUTADO (CSOSN 400)
2051758;SUV ESM BRTE GELO 3,6 LT AGUA;000054;GL;32091010;;ESMALTE;;;;;7891260250341;TRIBUTADO (CSOSN 102)
2053195;SUV ESM BRTE MARFIM NOBRE 3,6 GL AGUA;001491;GL;32091010;;ESMALTE;;;;;7891260250556;NÃO TRIBUTADO (CSOSN 400)
2051761;SUV ESM BRTE PLATINA 900 ML AGUA;000057;QT;32091010;;ESMALTE;;;;;7891260250433;TRIBUTADO (CSOSN 102)
2051755;SUV ESM BRTE VERDE FOLHA 3,6 LT AGUA;000051;GL;32091010;;ESMALTE;;;;;7891260539071;TRIBUTADO (CSOSN 102)
2051756;SUV ESM BRTE VERMELHO 3,6 LT AGUA;000052;GL;32091010;;ESMALTE;;;;;7891260250617;TRIBUTADO (CSOSN 102)
2051763;SUV ESM BRTE VERMELHO 900 ML AGUA;000059;QT;32091010;;ESMALTE;;;;;7891260251676;TRIBUTADO (CSOSN 102)
2052068;SUV ESM BRTE VINHO CHASSIS 3,6L SOLVETE;000364;GL;32081010;;ESMALTE;;;;;7891260024874;NÃO TRIBUTADO (CSOSN 400)
2053493;SUV ESM CAMURCA BRTE 3,6 LT SOLVENTE;001789;GL;32081010;;ESMALTE;;;;;7891260052860;NÃO TRIBUTADO (CSOSN 400)
2052944;SUV ESM CERAMICA BRTE 900 ML;001240;QT;32081010;;ESMALTE;;;;;7891260097663;NÃO TRIBUTADO (CSOSN 400)
2053494;SUV ESM CINZA ESCURO BRTE 3,6 LT SOLVENTE;001790;GL;32081010;;ESMALTE;;;;;7891260023501;NÃO TRIBUTADO (CSOSN 400)
2052079;SUV ESM CINZA MEDIO BRTE 3,6 LT SOLVENTE;000375;GL;32081010;;ESMALTE;;;;;7891260024553;NÃO TRIBUTADO (CSOSN 400)
2052104;SUV ESM CINZA MEDIO BRTE 900 ML SOLVENTE;000400;QT;32081010;;ESMALTE;;;;;7891260024560;NÃO TRIBUTADO (CSOSN 400)
2052070;SUV ESM COLORADO BRTE 3,6 LT SOLVENTE;000366;GL;32081010;;ESMALTE;;;;;7891260023747;NÃO TRIBUTADO (CSOSN 400)
2052310;SUV ESM CONTRA FERRUGEM CINZA ESCURO BRTE 900 ML;000606;QT;32081010;;ESMALTE;;;;;7891260451670;NÃO TRIBUTADO (CSOSN 400)
2052345;SUV ESM CONTRA FERRUGEM VERDE COLONIAL BRTE 900 ML;000641;QT;32081010;;ESMALTE;;;;;7891260451755;NÃO TRIBUTADO (CSOSN 400)
2052073;SUV ESM COR & PROT AZUL FRANCA BR SOLVENTE 3,6;000369;GL;32081010;;ESMALTE;;;;;7891260024805;NÃO TRIBUTADO (CSOSN 400)
2052325;SUV ESM COR E PROTECAO BRTE ALUMINIO 3,6 LT;000621;GL;32081010;;ESMALTE;;;;;7891260024287;NÃO TRIBUTADO (CSOSN 400)
2052105;SUV ESM COR E PROTECAO BRTE CINZA ESCURO 900 ML;000401;QT;32081010;;ESMALTE;;;;;7891260023518;NÃO TRIBUTADO (CSOSN 400)
2052107;SUV ESM COR E PROTECAO BRTE LARANJA 900 ML;000403;QT;32081010;;ESMALTE;;;;;7891260023143;NÃO TRIBUTADO (CSOSN 400)
2052080;SUV ESM COR E PROTECAO BRTE MARFIM NOBRE 3,6L;000376;GL;32081010;;ESMALTE;;;;;7891260023822;NÃO TRIBUTADO (CSOSN 400)
2052106;SUV ESM COR E PROTECAO BRTE MARFIM NOBRE 900 ML;000402;QT;32081010;;ESMALTE;;;;;7891260023839;NÃO TRIBUTADO (CSOSN 400)
2053372;SUV ESM GRAFITE CLARO FOSCO 900 ML;001668;QT;32081010;;ESMALTE;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052115;SUV ESM GRAFITE CLARO FOSCO 900 ML SOLVETE;000411;QT;32081010;;ESMALTE;;;;;7891260027066;NÃO TRIBUTADO (CSOSN 400)
2053370;SUV ESM GRAFITE ESCURO FOSCO 3,6 LT;001666;GL;32081010;;ESMALTE;;;;;7891260027028;NÃO TRIBUTADO (CSOSN 400)
2052116;SUV ESM GRAFITE ESCURO FOSCO 900 ML SOLVETE;000412;QT;32081010;;ESMALTE;;;;;7891260027035;NÃO TRIBUTADO (CSOSN 400)
2052071;SUV ESM MARROM BRTE 3,6 LT SOLVENTE;000367;GL;32081010;;ESMALTE;;;;;7891260024201;NÃO TRIBUTADO (CSOSN 400)
2052097;SUV ESM MARROM BRTE 900 ML SOLVENTE;000393;QT;32081010;;ESMALTE;;;;;7891260024218;NÃO TRIBUTADO (CSOSN 400)
2053495;SUV ESM MARROM CONHAQUE BRTE 3,6 LT SOLVENTE;001791;GL;32081010;;ESMALTE;;;;;7891260024461;NÃO TRIBUTADO (CSOSN 400)
2052095;SUV ESM MARROM CONHAQUE BRTE 900 ML SOLVENTE;000391;QT;32081010;;ESMALTE;;;;;7891260024478;NÃO TRIBUTADO (CSOSN 400)
2053491;SUV ESM PLATINA AC 3,6 LT SOLVENTE;001787;GL;32081010;;ESMALTE;;;;;7891260025260;NÃO TRIBUTADO (CSOSN 400)
2053514;SUV ESM PLATINA BRTE 3,6 ML SOLVENTE;001810;GL;32081010;;ESMALTE;;;;;7891260023679;NÃO TRIBUTADO (CSOSN 400)
2052103;SUV ESM PLATINA BRTE 900 ML SOLVENTE;000399;QT;32081010;;ESMALTE;;;;;7891260023686;NÃO TRIBUTADO (CSOSN 400)
2051759;SUV ESM PLATINA 3,6 LT AGUA;000055;GL;32091010;;ESMALTE;;;;;7891260250365;TRIBUTADO (CSOSN 102)
2052114;SUV ESM PREMIUM COR E PROTECAO GRAFITE CLARO FOSCO 3,6 LT;000410;GL;32081010;;ESMALTE;;;;;7891260027059;NÃO TRIBUTADO (CSOSN 400)
2053504;SUV ESM PRETO AC AGUA 900 ML;001800;QT;32091010;;ESMALTE;;;;;7891260549575;NÃO TRIBUTADO (CSOSN 400)
2053492;SUV ESM PRETO ACT 3,6 LT AGUA;001788;GL;32091010;;ESMALTE;;;;;7891260549568;NÃO TRIBUTADO (CSOSN 400)
2052995;SUV ESM PRETO BRTE 3,6 LT AGUA;001291;GL;32091010;;COMPLEMENTO;;;;;7891260259320;NÃO TRIBUTADO (CSOSN 400)
2052072;SUV ESM PRETO BRTE 3,6 LT SOLVENTE;000368;GL;32081010;;ESMALTE;;;;;7891260022757;NÃO TRIBUTADO (CSOSN 400)
2052953;SUV ESM PRETO BRTE 900 ML AGUA;001249;QT;32091010;;ESMALTE;;;;;7891260259344;NÃO TRIBUTADO (CSOSN 400)
2052098;SUV ESM PRETO BRTE 900 ML SOLVENTE;000394;QT;32081010;;ESMALTE;;;;;7891260022764;NÃO TRIBUTADO (CSOSN 400)
2052951;SUV ESM PRETO FOSCO 3,6 LT AGUA;001247;GL;32091010;;ESMALTE;;;;;7891260532317;NÃO TRIBUTADO (CSOSN 400)
2053496;SUV ESM PRETO FOSCO 3,6 LT SOLVENTE;001792;GL;32081010;;ESMALTE;;;;;7891260026915;NÃO TRIBUTADO (CSOSN 400)
2052930;SUV ESM PRETO FOSCO 900 ML AGUA;001226;QT;32091010;;ESMALTE;;;;;7891260532300;NÃO TRIBUTADO (CSOSN 400)
2052929;SUV ESM PRETO FOSCO 900 ML SOLVENTE;001225;QT;32081010;;ESMALTE;;;;;7891260129661;NÃO TRIBUTADO (CSOSN 400)
2053629;SUV ESM TABACO ACT 900 ML AGUA;001925;QT;32091010;;ESMALTE;;;;;7891260549551;NÃO TRIBUTADO (CSOSN 400)
2053497;SUV ESM TABACO BRTE 3,6 LT SOLVENTE;001793;GL;32081010;;ESMALTE;;;;;7891260024379;NÃO TRIBUTADO (CSOSN 400)
2052096;SUV ESM TABACO BRTE 900 ML SOLVENTE;000392;QT;32081010;;ESMALTE;;;;;7891260024386;NÃO TRIBUTADO (CSOSN 400)
2053630;SUV ESM TABACO BRTE 900L AGUA;001926;QT;32091010;;ESMALTE;;;;;7891260251683;NÃO TRIBUTADO (CSOSN 400)
2051754;SUV ESM TACABO BRTE AGUA 3,6 LT;000050;GL;32091010;;ESMALTE;;;;;7891260250310;TRIBUTADO (CSOSN 102)
2053642;SUV ESM VELEIRO BRTE 3,6 LT SOLVENTE;001938;GL;32081010;;ESMALTE;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052077;SUV ESM VERDE COLONIAL BRTE 3,6 LT SOLVENTE;000373;GL;32081010;;ESMALTE;;;;;7891260022832;NÃO TRIBUTADO (CSOSN 400)
2052102;SUV ESM VERDE FOLHA BR 0,900 SOLVENTE;000398;QT;32081010;;ESMALTE;;;;;7891260023419;NÃO TRIBUTADO (CSOSN 400)
2052076;SUV ESM VERDE FOLHA BRTE 3,6 LT SOLVENTE;000372;GL;32081010;;ESMALTE;;;;;7891260023402;NÃO TRIBUTADO (CSOSN 400)
2052108;SUV ESM VERMELHO BR 0,900 SOLVENTE;000404;QT;32081010;;ESMALTE;;;;;7891260024645;NÃO TRIBUTADO (CSOSN 400)
2053371;SUV ESM VERMELHO BRTE 3,6 LT  SOLVENTE;001667;GL;32081010;;ESMALTE;;;;;7891260024638;NÃO TRIBUTADO (CSOSN 400)
2054165;SUV FACHADA PROT. EMBORRACHADA 3,6 LT;002461;GL;12345678;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260561362;NÃO TRIBUTADO (CSOSN 400)
2053499;SUV FACHADA PROTEGIDA BRANCO NEVE -18L;001795;LA;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260562062;NÃO TRIBUTADO (CSOSN 400)
2053284;SUV FOSCO SEMPRE LIMPO BRANCO 18L;001580;LA;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260561577;NÃO TRIBUTADO (CSOSN 400)
2053488;SUV FOSCO SEMPRE LIMPO BRANCO 3,6L;001784;GL;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260561584;NÃO TRIBUTADO (CSOSN 400)
2053513;SUV FUNDO BASE AGUA BRANCO FOSCO - 900;001809;QT;32091010;;COMPLEMENTO;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052219;SUV FUNDO BRANCO FOSCO P/ MADEIRA 3,6 LT;000515;GL;32091010;;COMPLEMENTO;;;;;7891260027134;NÃO TRIBUTADO (CSOSN 400)
2052119;SUV FUNDO BRANCO FOSCO 900ML;000415;QT;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260027141;NÃO TRIBUTADO (CSOSN 400)
2053287;SUV FUNDO FOSCO BRANCO - 0,9L;001583;QT;32081010;;COMPLEMENTO;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2053103;SUV FUNDO PARA GALVANIZADO BASE AGUA 3,6 LT;001399;GL;32091010;;COMPLEMENTO;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2053216;SUV FUNDO PARA GALVANIZADO BASE AGUA 900 ML;001512;QT;32081010;;COMPLEMENTO;;;;;7891260223329;NÃO TRIBUTADO (CSOSN 400)
2052218;SUV FUNDO PARA GALVANIZADO BASE SOLVENTE 3,6 LT;000514;GL;32091010;;COMPLEMENTO;;;;;7891260222539;NÃO TRIBUTADO (CSOSN 400)
2052350;SUV FUNDO PARA GALVANIZADO BASE SOLVENTE 900 ML;000646;QT;32091010;;COMPLEMENTO;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052924;SUV FUNDO PREPARADOR BASE AGUA 18 LT;001220;LA;32091020;;COMPLEMENTO;;;;;7891260096024;NÃO TRIBUTADO (CSOSN 400)
2053184;SUV FUNDO PREPARADOR BASE AGUA 3,6 LT;001480;GL;32091010;;COMPLEMENTO;;;;;7891260096017;NÃO TRIBUTADO (CSOSN 400)
2052906;SUV FUNDO PREPARADOR PAREDE 18 LTS BALDE;001202;LA;32091020;;COMPLEMENTO;;;;;7891260559017;NÃO TRIBUTADO (CSOSN 400)
2052381;SUV FUNDO SECA RAPIDO 3,6 L AGUA;000677;GL;32091010;;COMPLEMENTO;;;;;7891260272213;NÃO TRIBUTADO (CSOSN 400)
2052404;SUV FUNDO SECA RAPIDO 900ML AGUA;000700;QT;32091010;;COMPLEMENTO;;;;;7891260272527;NÃO TRIBUTADO (CSOSN 400)
2052122;SUV GESSO & DRYWALL 3,6 LT;000418;GL;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260431948;NÃO TRIBUTADO (CSOSN 400)
2053105;SUV GLASU CORANTE AMARELO 50ML;001401;UN;32064990;;ACRILICA;Utilidades;Suvinil;;;7891260510995;NÃO TRIBUTADO (CSOSN 400)
2053106;SUV GLASU CORANTE AZUL 50ML;001402;UN;32041700;;ACRILICA;Utilidades;Suvinil;;;7891260510988;NÃO TRIBUTADO (CSOSN 400)
2053107;SUV GLASU CORANTE CASTANHO 50ML;001403;UN;32064990;;ACRILICA;Utilidades;Suvinil;;;7891260507490;NÃO TRIBUTADO (CSOSN 400)
2053108;SUV GLASU CORANTE LARANJA 50ML;001404;UN;32041700;;ACRILICA;Utilidades;Suvinil;;;7891260507698;NÃO TRIBUTADO (CSOSN 400)
2053109;SUV GLASU CORANTE OCRE 50ML;001405;UN;32064990;;ACRILICA;Utilidades;Suvinil;;;7891260507704;NÃO TRIBUTADO (CSOSN 400)
2053110;SUV GLASU CORANTE PRETO 50ML;001406;UN;32064990;;ACRILICA;Utilidades;Suvinil;;;7891260507292;NÃO TRIBUTADO (CSOSN 400)
2053111;SUV GLASU CORANTE VERDE 50ML;001407;UN;32041700;;ACRILICA;Utilidades;Suvinil;;;7891260507711;NÃO TRIBUTADO (CSOSN 400)
2053112;SUV GLASU CORANTE VERMELHO 50ML;001408;UN;32041700;;ACRILICA;Utilidades;Suvinil;;;7891260507728;NÃO TRIBUTADO (CSOSN 400)
2053101;SUV GLASU MAXIMA EFICIENCIA BRANCO NEVE 18L;001397;LA;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260166277;NÃO TRIBUTADO (CSOSN 400)
2052950;SUV GLASU MUDA FACIL BRANCO -18 LTS;001246;LA;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260058626;NÃO TRIBUTADO (CSOSN 400)
2052947;SUV GLASU MUDA FACIL BRANCO 3,6L;001243;GL;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260058633;NÃO TRIBUTADO (CSOSN 400)
2052977;SUV GLASU PINTURA ESSENCIAL BRANCO 18L;001273;LA;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052948;SUV GLASU PINTURA ESSENCIAL BRANCO 3,6L;001244;GL;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260489550;NÃO TRIBUTADO (CSOSN 400)
2052938;SUV MASSA ACRILICA - 1,4 KG;001234;QT;32141020;;COMPLEMENTO;;;;;7891260028773;TRIBUTADO (CSOSN 102)
2052954;SUV MASSA ACRILICA GL - 5,7 KG;001250;GL;32141020;;COMPLEMENTO;;;;;7891260028766;TRIBUTADO (CSOSN 102)
2051746;SUV MASSA ACRILICA 25KG;000042;LA;32091010;;COMPLEMENTO;;;;;7891260457078;TRIBUTADO (CSOSN 102)
2052939;SUV MASSA CORRIDA PVA - 1,4 KG;001235;QT;32141020;;COMPLEMENTO;;;;;7891260028728;TRIBUTADO (CSOSN 102)
2052901;SUV MASSA CORRIDA PVA GL - 5,7 KG;001197;GL;32141020;;COMPLEMENTO;;;;;7891260028711;TRIBUTADO (CSOSN 102)
2051745;SUV MASSA CORRIDA PVA 25KG;000041;LA;32091010;;COMPLEMENTO;;;;;7891260456989;NÃO TRIBUTADO (CSOSN 400)
2052123;SUV MASSA P/ MADEIRA - 1,3 KG;000419;UN;32141020;;COMPLEMENTO;;;;;7891260028827;NÃO TRIBUTADO (CSOSN 400)
2053498;SUV MASSA P/ MADEIRA - 5,5 KG;001794;GL;32141020;;COMPLEMENTO;;;;;7891260028810;TRIBUTADO (CSOSN 102)
2052184;SUV MULTISSUPERFICIES EPOXI ACT BRANCO AGUA 3,6 GL;000480;GL;32091010;;ACRILICA;TINTA ESMALTE ;Suvinil;;;7891260325605;NÃO TRIBUTADO (CSOSN 400)
2053252;SUV MULTISSUPERFICIES EPOXI ACT BRANCO AGUA 900 ML;001548;QT;32091010;;ACRILICA;TINTA ESMALTE ;Suvinil;;;7891260327999;NÃO TRIBUTADO (CSOSN 400)
2052888;SUV PISO AMARELO SEG. 3,6;001184;GL;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2053639;SUV PISO AZUL 18 LT;001935;LA;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260058015;NÃO TRIBUTADO (CSOSN 400)
2052829;SUV PISO BRANCO 18LT;001125;LA;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260057964;NÃO TRIBUTADO (CSOSN 400)
2052088;SUV PISO BRANCO 3,6 GL;000384;GL;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260057957;NÃO TRIBUTADO (CSOSN 400)
2052089;SUV PISO CERAMICA 3,6 LT;000385;GL;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260058282;NÃO TRIBUTADO (CSOSN 400)
2052798;SUV PISO CINZA 18L SUVINIL;001094;LA;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052091;SUV PISO CINZA 3,6 LT;000387;GL;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260058220;NÃO TRIBUTADO (CSOSN 400)
2052086;SUV PISO CONCRETO PURO 3,6 LT;000382;GL;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260435922;NÃO TRIBUTADO (CSOSN 400)
